acp_sk_auditoria_cpi,acp_tx_business_key,cpi_sk_cpi,cpi_id_orgao,cpi_tx_sigla,cpi_tx_nome,cpi_tx_apelido,cpi_tx_tipo,cpi_tx_tipo_descricao,cpi_tx_tipo_orgao,cpi_tx_abrangencia,cpi_tx_situacao_origem,cpi_tx_status_analitico,cpi_dt_inicio,cpi_dt_fim,cpi_nr_ano_inicio,leg_id_legislatura,acp_tx_cobertura_legislatura,acp_fl_cpi_historica_fora_janela_legislatura,acp_fl_legislatura_pendente_revisao,cpi_tx_uri,acp_qt_dias_duracao_cpi,acp_qt_relacoes_eventos,acp_qt_relacoes_distintas,acp_qt_eventos_distintos,acp_dt_primeiro_evento,acp_dt_ultimo_evento,acp_qt_dias_entre_primeiro_ultimo_evento,acp_qt_relacoes_diretas,acp_qt_relacoes_semanticas,acp_qt_alta_confianca,acp_qt_eventos_realizados,acp_qt_relacoes_high,acp_qt_relacoes_medium,acp_vl_pct_relacoes_alta_confianca,acp_vl_pct_relacoes_diretas,acp_vl_pct_eventos_realizados,acp_vl_pct_dimensoes_completas,acp_nr_rank_eventos_relacionados,cpi_fl_mista,cpi_fl_ativa,cpi_fl_data_inicio_informada,cpi_fl_data_fim_informada,cpi_fl_legislatura_identificada,cpi_fl_id_valido,cpi_fl_nome_informado,cpi_fl_tipo_cpi_valido,cpi_fl_periodo_valido,acp_fl_periodo_cpi_consistente,acp_fl_possui_evento_relacionado,acp_fl_possui_relacao_direta,acp_fl_possui_relacao_semantica,acp_fl_possui_alta_confianca,acp_fl_possui_evento_realizado,acp_fl_dimensoes_principais_completas,acp_fl_registro_valido_marts,acp_qt_cpi_encontrada_gold,acp_qt_evento_encontrado_gold,acp_qt_data_encontrada_gold,acp_qt_dimensoes_completas,cpi_aud_id_execucao_gold,cpi_aud_dh_processamento_gold,cpi_aud_tx_hash_registro_gold,acp_qt_execucoes_gold_eventos,acp_dh_ultimo_processamento_gold_eventos,aud_id_execucao_marts,aud_dh_processamento_marts,aud_tx_versao_pipeline_marts,aud_tx_hash_registro_marts
66580a72b6af8282824903ac0793d7fb1c8a2d12f972d12b04c1c378a44aacbe,536783,66580a72b6af8282824903ac0793d7fb1c8a2d12f972d12b04c1c378a44aacbe,536783,CPITAELE,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR A FORMAÇÃO DOS VALORES DAS TARIFAS DE ENERGIA ELÉTRICA NO BRASIL, A ATUAÇÃO DA AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA (ANEEL) NA AUTORIZAÇÃO DOS REAJUSTES E REPOSICIONAMENTOS TARIFÁRIOS A TÍTULO DE REEQUILÍBRIO ECONÔMICO-FINANCEIRO E ESCLARECER OS MOTIVOS PELOS QUAIS A TARIFA MÉDIA DE ENERGIA ELÉTRICA NO BRASIL SER MAIOR DO QUE EM NAÇÕES DO CHAMADO G7, GRUPO DOS 7 PAÍSES MAIS DESENVOLVIDOS DO MUNDO.",CPI - TARIFAS DE ENERGIA ELÉTRICA,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,PARECER APROVADO,ENCERRADA_COM_DATA_FIM,2009-05-27,2009-11-30,2009,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/536783,187,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,66,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,350fa8551e45e386ebd68a39f8b948a08996081e172c243d5878d5210cc7c7fc,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,93c04b0a80e28011e257c60d0b2887efd8a32cd1c5a26718b62d3f09468fb170
1d5eb45c977690556ce581c5c6361864fc705a5653187828c354019012f73c52,6783,1d5eb45c977690556ce581c5c6361864fc705a5653187828c354019012f73c52,6783,CPITAELE,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR A FORMAÇÃO DOS VALORES DAS TARIFAS DE ENERGIA ELÉTRICA NO BRASIL, A ATUAÇÃO DA AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA (ANEEL) NA AUTORIZAÇÃO DOS REAJUSTES E REPOSICIONAMENTOS TARIFÁRIOS A TÍTULO DE REEQUILÍBRIO ECONÔMICO-FINANCEIRO E ESCLARECER OS MOTIVOS PELOS QUAIS A TARIFA MÉDIA DE ENERGIA ELÉTRICA NO BRASIL SER MAIOR DO QUE EM NAÇÕES DO CHAMADO G7, GRUPO DOS 7 PAÍSES MAIS DESENVOLVIDOS DO MUNDO.",CPI - TARIFAS DE ENERGIA ELÉTRICA,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2009-05-27,2009-11-30,2009,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/6783,187,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,66,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,5c49ec029d447f75202b61b3dd1814bfcdb892588d813754a758d1a535d8867b,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,fe4a14ed6fce0dec0c4a2ee9665da49e84d31144d17b4f5f331f70cac112b6cf
eafa38d2fa4cf50ca4df8fdc46438b1fb4777657d7d52f334a609d394dae0dea,525305,eafa38d2fa4cf50ca4df8fdc46438b1fb4777657d7d52f334a609d394dae0dea,525305,CPITORMB,COMISSÃO PARLAMENTAR DE INQUÉRITO COM A FINALIDADE DE INVESTIGAR A ARRECADAÇÃO E DESTINAÇÃO DA VERBA DA TAXA DE ORGANIZAÇÃO E REGULAMENTAÇÃO DO MERCADO DE BORRACHA - TORMB - NO QUE SE REFERE A ATUAÇÃO DO INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS - IBAMA.,CPI - ARRECADAÇÃO DA TORMB/BORRACHA - IBAMA,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,1999-03-17,1999-12-14,1999,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/525305,272,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,67,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,01d74770865ee7b454a5df34a6a99f766921966204a947f7626799ffc66fb589,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,ec6586b9dfe02fe10a9412deae1749ef3e7ad9621f2cd83561dd73932e7a4ed9
9f22a07e239606e3d407c7b59da7d43b5d8e66af4f59e62415e7e519c0d1f6fa,5305,9f22a07e239606e3d407c7b59da7d43b5d8e66af4f59e62415e7e519c0d1f6fa,5305,CPITORMB,COMISSÃO PARLAMENTAR DE INQUÉRITO COM A FINALIDADE DE INVESTIGAR A ARRECADAÇÃO E DESTINAÇÃO DA VERBA DA TAXA DE ORGANIZAÇÃO E REGULAMENTAÇÃO DO MERCADO DE BORRACHA - TORMB - NO QUE SE REFERE A ATUAÇÃO DO INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS - IBAMA.,CPI - ARRECADAÇÃO DA TORMB/BORRACHA - IBAMA,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,1999-03-17,1999-12-14,1999,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/5305,272,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,67,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,1adae9a5f2b75fb689a46e45fff80bb5f0595dec488ecf01244ef34d492fb9eb,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,08187d248897616994574aa47f82686b93bef5589ba9c86b9174b0810e8894cf
17ee3430b39824f1d53a529acd49c5fdd6ab93f34464b5d87aa84141cbfed673,535305,17ee3430b39824f1d53a529acd49c5fdd6ab93f34464b5d87aa84141cbfed673,535305,CPITORMB,COMISSÃO PARLAMENTAR DE INQUÉRITO COM A FINALIDADE DE INVESTIGAR A ARRECADAÇÃO E DESTINAÇÃO DA VERBA DA TAXA DE ORGANIZAÇÃO E REGULAMENTAÇÃO DO MERCADO DE BORRACHA - TORMB - NO QUE SE REFERE A ATUAÇÃO DO INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS - IBAMA.,CPI - ARRECADAÇÃO DA TORMB/BORRACHA - IBAMA,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,1999-03-17,1999-12-14,1999,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/535305,272,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,67,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,9a07a15765a773f44968cfaa1eb307d88c006fbdfabd0a95aaee239ff860b73d,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,95fb04ef57f30b3d26675b744810f6609ab33377a895c3a57b2facf6571b39ca
7fbdb6a3113069389005735d638266bc4109e7b3ea1472d8b09e14a7c468d881,525559,7fbdb6a3113069389005735d638266bc4109e7b3ea1472d8b09e14a7c468d881,525559,CPITORTU,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A 'INVESTIGAR CASOS DE TORTURA E MAUS-TRATOS PRATICADOS POR AGENTES PÚBLICOS\".",CPI - TORTURA E MAUS-TRATOS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2002-09-10,2002-12-19,2002,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/525559,100,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,68,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,60473e526e2c41cf41cefc2674f5e1021c3a986afbb83e6c2e9f6b10a4c8da08,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,e4d8160b0f0046d079c692cb80fa7d3961db73d4effeac76b1a18f3385cfe06a
30c6570a99d5554ca6975f2ca386e7d3af1b3b92dc063e0d34d90223f5d2e7dd,5559,30c6570a99d5554ca6975f2ca386e7d3af1b3b92dc063e0d34d90223f5d2e7dd,5559,CPITORTU,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A 'INVESTIGAR CASOS DE TORTURA E MAUS-TRATOS PRATICADOS POR AGENTES PÚBLICOS\".",CPI - TORTURA E MAUS-TRATOS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2002-09-10,2002-12-19,2002,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/5559,100,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,68,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,7e69999b7a0e8291d8763bddaad642202eac6902db55415fed941fe63cc3f562,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,0c7edb119b1ba0be4a1fb07b72c5dd447c73152d6eed1b5c5d51b72985a86858
e81fe931293c4a9f0c3a4a58a5767c29a1b6ead523b88a3dc05bfc83bd7a5bc1,535559,e81fe931293c4a9f0c3a4a58a5767c29a1b6ead523b88a3dc05bfc83bd7a5bc1,535559,CPITORTU,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A 'INVESTIGAR CASOS DE TORTURA E MAUS-TRATOS PRATICADOS POR AGENTES PÚBLICOS\".",CPI - TORTURA E MAUS-TRATOS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2002-09-10,2002-12-19,2002,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/535559,100,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,68,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,2e20b790790d46c05fcc46520e7d968168f6f3330d9e5cc35d180038da452967,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,39cd1285ac8011d7270bdc866dcbb6e9cfede27fa74d29baa3ad5d33f71cb27b
0210663d04f8e0b30526be38b1be1a7d36a82e286623da9b91cc2bd7db955315,537127,0210663d04f8e0b30526be38b1be1a7d36a82e286623da9b91cc2bd7db955315,537127,CPITRAB,COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A APURAR A EXPLORAÇÃO DO TRABALHO INFANTIL NO BRASIL E DÁ OUTRAS PROVIDÊNCIAS,CPI - TRABALHO INFANTIL,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,PARECER APROVADO,ENCERRADA_COM_DATA_FIM,2013-08-13,2014-12-10,2013,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/537127,484,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,69,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,5d57d6a40d57b358975e5e222714e418fd717913337b89d52d00f147764cb6b2,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,b05ac83f19260474e63d489b20bd39e1ac3a8d81f2902e2fd6d49a081827112f
7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60,9138,7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60,9138,CPITRAES,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR A EXPLORAÇÃO DO TRABALHO ESCRAVO OU ANÁLOGO AO DE ESCRAVO, EM ATIVIDADES RURAIS E URBANAS, DE TODO O TERRITÓRIO NACIONAL.",CPI - TRABALHO ESCRAVO,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,EXTINTA,ENCERRADA_COM_DATA_FIM,2012-02-09,2013-03-16,2012,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/9138,401,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,70,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,ad0ebfbaeb32d469594f4daca0aaa77354ddf4134275ef58f632becca9e60e88,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,7511496b0eb78ad787b558d675c3a82fdd9b0dc4a497bdfc767778eafb160877
26adad3a50f1cbe2117eef089088a79f057463f17206ed6914af4914f1e3c267,5560,26adad3a50f1cbe2117eef089088a79f057463f17206ed6914af4914f1e3c267,5560,CPITRAFI,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A \"INVESTIGAR O TRÁFICO ILEGAL DE ANIMAIS E PLANTAS SILVESTRES DA FAUNA E FLORA BRASILEIRAS\".",CPI - TRÁFICO DE ANIMAIS E PLANTAS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2002-09-10,2003-01-30,2002,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/5560,142,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,71,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,bcd028158c678bf8d2b60a70bd93540acda7a868920b7c3f5296f6ee966dd726,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,05a395c176abced1a4b0d0ebf6f0efaa558940ac481649cf6abd148f0bb4916c
e5bb2327a2e87bc3ce1f616c36d561bc8fe9e0ad16b0bd3ad7e489d6b226148e,525560,e5bb2327a2e87bc3ce1f616c36d561bc8fe9e0ad16b0bd3ad7e489d6b226148e,525560,CPITRAFI,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A \"INVESTIGAR O TRÁFICO ILEGAL DE ANIMAIS E PLANTAS SILVESTRES DA FAUNA E FLORA BRASILEIRAS\".",CPI - TRÁFICO DE ANIMAIS E PLANTAS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2002-09-10,2003-01-30,2002,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/525560,142,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,71,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,0b41b67c652d49b429c5c0cbd191dc1dc6ba9bd733fb569c10f06203aa798b73,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,7448832dab7a8e813a52c2f735bbe7cd63cc95a7b86217d1118c7521788dc1a0
052217593cfa9585fcd4e53b766b0e21b524be83138eaebeb2bb5ad00e7bdf0a,535560,052217593cfa9585fcd4e53b766b0e21b524be83138eaebeb2bb5ad00e7bdf0a,535560,CPITRAFI,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A \"INVESTIGAR O TRÁFICO ILEGAL DE ANIMAIS E PLANTAS SILVESTRES DA FAUNA E FLORA BRASILEIRAS\".",CPI - TRÁFICO DE ANIMAIS E PLANTAS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2002-09-10,2003-01-30,2002,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/535560,142,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,71,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,ccc275194145f82ab021a5d898904184dee34c3fa5d862f58b616ec831692d8b,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,cbf427ae405a9c9c3d832c601618f980c7fdf0543595886699fe7d862f266040
924edbd033ab2769384d939a158cbfc7973bd009884364cdac3834bc1bfadded,9137,924edbd033ab2769384d939a158cbfc7973bd009884364cdac3834bc1bfadded,9137,CPITRAPE,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR O TRÁFICO DE PESSOAS NO BRASIL, SUAS CAUSAS, CONSEQUÊNCIAS E RESPONSÁVEIS NO PERÍODO DE 2003 A 2011, COMPREENDIDO NA VIGÊNCIA DA CONVENÇÃO DE PALERMO.",CPI - TRÁFICO DE PESSOAS NO BRASIL,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,PARECER APROVADO,ENCERRADA_COM_DATA_FIM,2012-02-09,2014-05-20,2012,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/9137,831,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,72,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,dff616234797af69b951ea80e7861b7337f53816cf4a941ae38cf6a5cef7ab14,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,6dac2512caf8bacb5a4196ad38ff5bf20ba46c3d44f10721bac3a13558459c92
2aad25e1afbfb2ff1c0589b92fc8e07fbe347d1d55ea59ab38a17f0e2de6b04e,537872,2aad25e1afbfb2ff1c0589b92fc8e07fbe347d1d55ea59ab38a17f0e2de6b04e,537872,CPIUNE,COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR O USO IRREGULAR DE DINHEIRO PÚBLICO POR PARTE DA UNIÃO NACIONAL DOS ESTUDANTES – UNE,CPI - UNE,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,EXTINTA,ENCERRADA_COM_DATA_FIM,2016-05-04,2016-07-11,2016,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/537872,68,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,73,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,9b321cd63ca9b5320b05440cc192ac78b9f7bc6599b843b2d0440fcd87a6c6aa,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,6854f88703294dda1d0462380c75f5b103645753509788ba5d9c0a6da9945efb
e8e5842552022f40856263382eebe11c43bd66886c7b76dad592d787093c7bbf,526323,e8e5842552022f40856263382eebe11c43bd66886c7b76dad592d787093c7bbf,526323,CPMICOMP,"COMISSÃO PARLAMENTAR MISTA DE INQUÉRITO DESTINADA A APURAR AS DENÚNCIAS DE RECEBIMENTO DE QUAISQUER VANTAGENS PATRIMONIAIS E/OU PECUNIÁRIAS INDEVIDAS POR MEMBROS DO CONGRESSO NACIONAL, COM A FINALIDADE DE APROVAR AS MATÉRIAS DE INTERESSE DO PODER EXECUTIVO, E AS ACUSAÇÕES DO MESMO TEOR NAS DELIBERAÇÕES DA PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 01/1995, QUE DISPÕE SOBRE A REELEIÇÃO PARA MANDATOS EXECUTIVOS.",CPMI - COMPRA DE VOTOS NO CONGRESSO NACIONAL,CPMI,Comissão Parlamentar Mista de Inquérito,COMISSÃO PARLAMENTAR MISTA DE INQUÉRITO,CONGRESSO NACIONAL,EXTINTA,ENCERRADA_COM_DATA_FIM,2005-07-12,2007-01-31,2005,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/526323,568,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,74,true,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,a236683d363e73b9b3c6cfa2a6b8f25ed7603fbc7aa1131e8cc0171a5e06e100,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,43d540d7cfd68feba5f4ce04e69a988f28e62ec7b885f703d013421bb4e84991
b1b972eebc44aa48870b26e3aa801e9c16a4ca05c47a78df6327450a1865a438,536045,b1b972eebc44aa48870b26e3aa801e9c16a4ca05c47a78df6327450a1865a438,536045,CPMIDIVI,"COMISSÃO PARLAMENTAR MISTA DE INQUÉRITO COM A FINALIDADE DE \" APURAR AS RESPONSABILIDADES SOBRE A EVASÃO DE DIVISAS DO BRASIL, ESPECIFICAMENTE PARA OS CHAMADOS PARAÍSOS FISCAIS, EM RAZÃO DE DENÚNCIAS VEICULADAS PELA IMPRENSA, REVELADAS PELA OPERAÇÃO MACUCO, REALIZADA PELA POLÍCIA FEDERAL, A QUAL APUROU A EVASÃO DE US$ 30 BILHÕES\"EFETUADA ENTRE 1996 E 2002, POR MEIO DAS CHAMADAS CONTAS CC5\".",CPMI - EVASÃO DE DIVISAS,CPMI,Comissão Parlamentar Mista de Inquérito,COMISSÃO PARLAMENTAR MISTA DE INQUÉRITO,CONGRESSO NACIONAL,EXTINTA,ENCERRADA_COM_DATA_FIM,2003-06-18,2007-01-31,2003,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/536045,1323,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,75,true,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,64656a153b31022e62bff9485a6bfca286c9aa92c77c91159c5ce7ea2f94190f,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,1d259ecf94b4ebc1122a4fc4bd46f56ab88cfed113d16152b878cf20f775c968
